suicide-class,TTR (typ/tok ratio),typ/time,tok/time,1P/typ,1P/tok,1P/time,1PS/typ,1PS/tok,1PS/time,(1PS+.01)/(1PP+.01),2-3P/typ,2-3P/tok,2-3P/time,1P to 2-3P:(1P+.01)/(2-3P+.01),LN(1P to 2-3P): ln[(1P+.01)/(2-3P+.01)],1PS to 2-3P:(1PS+.01)/(2-3P+.01),LN(1PS to 2-3P): ln[(1PS+.01)/(2-3P+.01)],1PS to All Other Pronouns:(1PS+.01)/(2-3P+1PP+.01),LN(1PS to All Other Pronouns): LN[(1PS+.01)/(2-3P+1PP+.01)],passive/tok,passive/typ,passive/time,(“I” + mental-verb)/tok,(“I” + mental-verb)/typ,(“I” + mental-verb)/time,neg/tok,neg/typ,neg/time,neut/tok,neut/typ,neut/time,pos/tok,pos/typ,pos/time,(neg+.01)/(pos+.01),ln[(neg+.01)/(pos+.01)],neg/polar,pos/polar,sensual/tok,sensual/typ,sensual/time,(sensual+.01)/(pos+.01),ln[(sensual+.01)/(pos+.01)],(sensual+.01)/(neg+.01),ln[(sensual+.01)/(neg+.01)],actionVerb/tok,actionVerb/typ,actionVerb/time,concreteNoun/tok,concreteNoun/typ,concreteNoun/time,death/tok,death/typ,death/time,drug/tok,drug/typ,drug/time,love/tok,love/typ,love/time,depression/tok,depression/typ,depression/time,total polar value,average polar value,diff between sums across all n-grams,% suicide 1-grams,% suicide 2-grams,% suicide 3-grams,% suicide 4-grams,% suicide 5-grams,% suicide 6-grams,% non-suicide 1-grams,% non-suicide 2-grams,% non-suicide 3-grams,% non-suicide 4-grams,% non-suicide 5-grams,% non-suicide 6-grams,diff for 1-gram %s,diff for 2-gram %s,diff for 3-gram %s,diff for 4-gram %s,diff for 5-gram %s,diff for 6-gram %s,average for all suicide n-gram %s,average for all non-suicide n-gram %s,diff between n-gram % averages,verb/token,adj/token,noun/token,pronoun/token,adv/token,adv_particle/token,conj_coord/token,prep_or_conj_subord/token,numeral/token,det/token,there_existential/token,verb/(adj+.01),verb/(adv+.01),verb/(noun+.01),verb/(pronoun+.01),adj/(noun+.01),adj/(pronoun+.01),adj/(adv+.01),noun/(pronoun+.01),noun/(adv+.01),adv/(pronoun+.01),conj_coord/(prep_or_conj_subord+.01)
suicide,0.5541401274,0.8446601942,1.5242718447,0.1494252874,0.0828025478,0.1262135922,0.1494252874,0.0828025478,0.1262135922,1301,0.0804597701,0.0445859873,0.067961165,1.8559201141,0.6183805915,1.8559201141,0.6183805915,1.8559201141,0.6183805915,0,0,0,0.025477707,0.0459770115,0.0388349515,0.1656050955,0.2988505747,0.2524271845,0.076433121,0.1379310345,0.1165048544,0.127388535,0.2298850575,0.1941747573,1.299850075,0.2622489309,0.5652173913,0.4347826087,0.0573248408,0.1034482759,0.0873786408,0.4502748626,-0.797897077,0.3464052288,-1.0601460078,0.0318471338,0.0574712644,0.0485436893,0.1337579618,0.2413793103,0.2038834951,0.025477707,0.0459770115,0.0388349515,0.0382165605,0.0689655172,0.0582524272,0.076433121,0.1379310345,0.1165048544,0.050955414,0.091954023,0.0776699029,-4,-0.2352941176,-0.0393700787,0.0574712644,0.0078740157,0.023255814,0,0,0,0.0574712644,0.0472440945,0.023255814,0,0,0,0,-0.0393700787,0,0,0,0,0.014766849,0.0213285288,-0.0065616798,0.1614583333,0.0572916667,0.2395833333,0.1041666667,0.0520833333,0.0104166667,0,0.1302083333,0,0.046875,0,2.8156221617,3.0969030969,0.6737665725,1.5492253873,0.2390784612,0.5497251374,1.0989010989,2.2988505747,4.5954045954,0.4997501249,0
suicide,0.4175257732,0.375,0.8981481481,0.1111111111,0.0463917526,0.0416666667,0.0987654321,0.0412371134,0.037037037,7.9306930693,0.0864197531,0.0360824742,0.0324074074,1.2853067047,0.2509973706,1.1426533524,0.13335306,1,0,0,0,0,0,0,0,0.1649484536,0.3950617284,0.1481481481,0.1134020619,0.2716049383,0.1018518519,0.0412371134,0.0987654321,0.037037037,3.9962546816,1.3853575929,0.8,0.2,0.0051546392,0.012345679,0.0046296296,0.1260923845,-2.0707404302,0.0315526398,-3.4560980231,0.087628866,0.2098765432,0.0787037037,0.0670103093,0.1604938272,0.0601851852,0.0824742268,0.1975308642,0.0740740741,0.0103092784,0.024691358,0.0092592593,0.0206185567,0.049382716,0.0185185185,0.0360824742,0.0864197531,0.0324074074,-26,-1.0833333333,-0.1541707101,0.0128205128,0.0170940171,0.0241935484,0,0,0,0.1025641026,0.0256410256,0.0564516129,0.0236220472,0,0,-0.0897435897,-0.0085470085,-0.0322580645,-0.0236220472,0,0,0.0090180131,0.0347131314,-0.0256951183,0.119047619,0.0436507937,0.253968254,0.0634920635,0.0436507937,0.003968254,0.0079365079,0.0476190476,0.003968254,0.1547619048,0.003968254,2.7247956403,2.7247956403,0.4686767693,1.873828857,0.1718481487,0.6870705809,0.9990917348,3.9975015615,5.812897366,0.6870705809,0.1665278934
suicide,0.5775862069,0.2938596491,0.5087719298,0.0895522388,0.0517241379,0.0263157895,0.0895522388,0.0517241379,0.0263157895,601,0.0895522388,0.0517241379,0.0263157895,1,0,1,0,1,0,0.025862069,0.0447761194,0.0131578947,0.0172413793,0.0298507463,0.0087719298,0.1982758621,0.3432835821,0.100877193,0,0,0,0.0862068966,0.1492537313,0.0438596491,2.2987012987,0.8323443107,0.696969697,0.303030303,0.025862069,0.0447761194,0.0131578947,0.3006993007,-1.2016445146,0.1308126901,-2.0339888253,0,0,0,0.1379310345,0.2388059701,0.0701754386,0.1551724138,0.2686567164,0.0789473684,0,0,0,0.0603448276,0.1044776119,0.0307017544,0.0086206897,0.0149253731,0.0043859649,3,0.3,0.0515084928,0.0634920635,0.0208333333,0.0096153846,0.0093457944,0,0,0.0317460317,0.0104166667,0.0096153846,0,0,0,0.0317460317,0.0104166667,0,0.0093457944,0,0,0.0172144293,0.0086296805,0.0085847488,0.1726618705,0.0215827338,0.2661870504,0.0863309353,0.1223021583,0,0.0215827338,0.0647482014,0,0.0431654676,0,7.9734219269,1.4109347443,0.6484733856,1.9983347211,0.0810591732,0.2497918401,0.176366843,3.0807660283,2.1751910641,1.4154870941,0.332963374
suicide,0.2814814815,0.2704626335,0.9608540925,0.3157894737,0.0888888889,0.0854092527,0.3157894737,0.0888888889,0.0854092527,2401,0.3421052632,0.0962962963,0.0925266904,0.9231064975,-0.0800106692,0.9231064975,-0.0800106692,0.9231064975,-0.0800106692,0.0185185185,0.0657894737,0.0177935943,0.0555555556,0.1973684211,0.0533807829,0.0814814815,0.2894736842,0.0782918149,0.0111111111,0.0394736842,0.0106761566,0.1296296296,0.4605263158,0.1245551601,0.6286775207,-0.4641368394,0.3859649123,0.6140350877,0.0037037037,0.0131578947,0.0035587189,0.0288489003,-3.5456834041,0.0458882326,-3.0815465647,0,0,0,0.1407407407,0.5,0.1352313167,0.0148148148,0.0526315789,0.0142348754,0,0,0,0.0518518519,0.1842105263,0.0498220641,0.0814814815,0.2894736842,0.0782918149,-22,-0.9565217391,-0.0767952676,0.0540540541,0.019047619,0,0,0,0,0.0405405405,0.0666666667,0.0175438596,0.0169491525,0.0081967213,0,0.0135135135,-0.0476190476,-0.0175438596,-0.0169491525,-0.0081967213,0,0.0121836122,0.0249828235,-0.0127992113,0.1459627329,0.0559006211,0.2670807453,0.1645962733,0.0559006211,0.0062111801,0.0031055901,0.0559006211,0,0.0372670807,0,2.6096612993,2.6096612993,0.5464480874,0.8866251651,0.2092779909,0.3395585739,0.9994447529,1.6223354084,4.7751249306,0.3395585739,0.0555247085
suicide,0.2040816327,0.1764705882,0.8647058824,1.2666666667,0.2585034014,0.2235294118,1.2666666667,0.2585034014,0.2235294118,3801,0.1666666667,0.0340136054,0.0294117647,7.5868263473,2.0264133679,7.5868263473,2.0264133679,7.5868263473,2.0264133679,0,0,0,0,0,0,0.1156462585,0.5666666667,0.1,0.0136054422,0.0666666667,0.0117647059,0.0476190476,0.2333333333,0.0411764706,2.4265335235,0.8864637054,0.7083333333,0.2916666667,0.0068027211,0.0333333333,0.0058823529,0.1440798859,-1.9373873702,0.0593768372,-2.8238510756,0,0,0,0.1020408163,0.5,0.0882352941,0,0,0,0.0068027211,0.0333333333,0.0058823529,0.0204081633,0.1,0.0176470588,0.1496598639,0.7333333333,0.1294117647,-75,-3,-0.1529656863,0,0,0.0158730159,0.0142857143,0.0133333333,0,0.09375,0.0392156863,0.0634920635,0,0,0,-0.09375,-0.0392156863,-0.0476190476,0.0142857143,0.0133333333,0,0.0072486772,0.0327429583,-0.025494281,0.1010638298,0.0691489362,0.1595744681,0.2287234043,0.085106383,0,0.0106382979,0,0.0638297872,0.0638297872,0,1.4604150653,1.1867582761,0.6331222926,0.4417577308,0.433188937,0.3022552895,0.8119925047,0.6975122065,1.873828857,0.3720065101,200
suicide,0.3623853211,0.3172690763,0.875502008,0.1772151899,0.0642201835,0.0562248996,0.1392405063,0.0504587156,0.0441767068,3.657807309,0.2911392405,0.1055045872,0.0923694779,0.6088657106,-0.4961575437,0.4784876141,-0.7371249533,0.4232987313,-0.8596771287,0,0,0,0.0412844037,0.1139240506,0.0361445783,0.1926605505,0.5316455696,0.1686746988,0.0642201835,0.1772151899,0.0562248996,0.1100917431,0.3037974684,0.0963855422,1.7496876302,0.5594372749,0.6363636364,0.3636363636,0.0091743119,0.0253164557,0.0080321285,0.0837151187,-2.4803356882,0.047845751,-3.0397729631,0.004587156,0.0126582278,0.0040160643,0.0963302752,0.2658227848,0.0843373494,0,0,0,0.004587156,0.0126582278,0.0040160643,0.0550458716,0.1518987342,0.0481927711,0.0458715596,0.1265822785,0.0401606426,-20,-0.4761904762,-0.1234234234,0.027027027,0.018018018,0.0083333333,0,0,0,0.0540540541,0.0810810811,0.0416666667,0,0,0,-0.027027027,-0.0630630631,-0.0333333333,0,0,0,0.0088963964,0.029466967,-0.0205705706,0.2904564315,0.0539419087,0.1203319502,0.153526971,0.0414937759,0,0.0082987552,0.1161825726,0,0.0746887967,0,5.3804765565,6.993006993,2.4129610479,1.8913807079,0.4481213375,0.3512564172,1.2987012987,0.7835720076,2.8971028971,0.270197244,0.0714030703
suicide,0.2807017544,0.4210526316,1.5,0.78125,0.2192982456,0.3289473684,0.75,0.2105263158,0.3157894737,23.8855721393,0.0625,0.0175438596,0.0263157895,12.4713216958,2.5234317441,11.9725685786,2.4826180812,7.9883527454,2.077984574,0.0175438596,0.0625,0.0263157895,0,0,0,0.1271929825,0.453125,0.1907894737,0.1052631579,0.375,0.1578947368,0.1271929825,0.453125,0.1907894737,1,0,0.5,0.5,0.0219298246,0.078125,0.0328947368,0.1726990693,-1.756204683,0.1726990693,-1.756204683,0,0,0,0.2412280702,0.859375,0.3618421053,0.0219298246,0.078125,0.0328947368,0.0087719298,0.03125,0.0131578947,0.0263157895,0.09375,0.0394736842,0.0175438596,0.0625,0.0263157895,-1,-0.0294117647,-0.0482562855,0.0307692308,0.0555555556,0.031496063,0.0145985401,0,0,0.0307692308,0.1111111111,0.031496063,0.0072992701,0,0,0,-0.0555555556,0,0.0072992701,0,0,0.0220698982,0.0301126125,-0.0080427142,0.273381295,0.0395683453,0.1438848921,0.1942446043,0.0539568345,0.0035971223,0.0395683453,0.0215827338,0,0.0503597122,0,6.9028156222,5.0632911392,1.8995251187,1.4071468247,0.2749312672,0.2036659878,0.7328447702,0.7406035919,2.6648900733,0.277726347,1.8302828619
suicide,0.5855855856,0.4710144928,0.8043478261,0.3076923077,0.1801801802,0.1449275362,0.3076923077,0.1801801802,0.1449275362,2001,0.0153846154,0.009009009,0.0072463768,19.8118811881,2.9862818177,19.8118811881,2.9862818177,19.8118811881,2.9862818177,0.0540540541,0.0923076923,0.0434782609,0.0540540541,0.0923076923,0.0434782609,0.0900900901,0.1538461538,0.0724637681,0.009009009,0.0153846154,0.0072463768,0.045045045,0.0769230769,0.0362318841,1.998003992,0.6921486782,0.6666666667,0.3333333333,0.0540540541,0.0923076923,0.0434782609,1.1996007984,0.1819888335,0.6003996004,-0.5101598448,0.018018018,0.0307692308,0.0144927536,0.2342342342,0.4,0.1884057971,0.027027027,0.0461538462,0.0217391304,0,0,0,0.018018018,0.0307692308,0.0144927536,0.0720720721,0.1230769231,0.0579710145,-27,-1.9285714286,-0.0426040401,0.0615384615,0.0210526316,0,0,0,0,0.0769230769,0.0105263158,0.0285714286,0.0091743119,0,0,-0.0153846154,0.0105263158,-0.0285714286,-0.0091743119,0,0,0.0137651822,0.0208658555,-0.0071006733,0.2592592593,0.0074074074,0.2148148148,0.1555555556,0.037037037,0.0074074074,0.0074074074,0.0592592593,0,0.037037037,0,34.6534653465,6.9860279441,1.206480524,1.6658733936,0.0344708721,0.0475963827,0.1996007984,1.3802950976,5.7884231537,0.2379819134,0.1248439451
suicide,0.3941605839,0.4655172414,1.1810344828,0.2222222222,0.0875912409,0.1034482759,0.2222222222,0.0875912409,0.1034482759,1201,0.0740740741,0.0291970803,0.0344827586,2.9950124688,1.0969483948,2.9950124688,1.0969483948,2.9950124688,1.0969483948,0,0,0,0.0218978102,0.0555555556,0.025862069,0.1605839416,0.4074074074,0.1896551724,0.0656934307,0.1666666667,0.0775862069,0.0875912409,0.2222222222,0.1034482759,1.8326394671,0.6057572594,0.6470588235,0.3529411765,0.0364963504,0.0925925926,0.0431034483,0.417152373,-0.874303721,0.2276238074,-1.4800609804,0,0,0,0.1605839416,0.4074074074,0.1896551724,0.0072992701,0.0185185185,0.0086206897,0.0510948905,0.1296296296,0.0603448276,0.0510948905,0.1296296296,0.0603448276,0.0145985401,0.037037037,0.0172413793,-3,-0.2727272727,0.0026615309,0,0.0410958904,0.011627907,0.010989011,0,0,0.0363636364,0.0136986301,0,0.010989011,0,0,-0.0363636364,0.0273972603,0.011627907,0,0,0,0.0106188014,0.0101752129,0.0004435885,0.1366459627,0.0869565217,0.1428571429,0.099378882,0.1055900621,0.0062111801,0.0062111801,0.1552795031,0,0.0807453416,0,1.5703069236,1.2933568489,0.9561060409,1.3741411618,0.6084311169,0.8744534666,0.8230452675,1.4366021237,1.3521457966,1.0618363523,0.0399840064
suicide,0.4242424242,0.2089552239,0.4925373134,0.2142857143,0.0909090909,0.0447761194,0.1714285714,0.0727272727,0.0358208955,3.9900332226,0.1285714286,0.0545454545,0.0268656716,1.6659267481,0.510381574,1.332963374,0.2874045645,1,0,0,0,0,0.0060606061,0.0142857143,0.0029850746,0.1212121212,0.2857142857,0.0597014925,0.0363636364,0.0857142857,0.0179104478,0.0666666667,0.1571428571,0.0328358209,1.8174386921,0.5974281979,0.6451612903,0.3548387097,0.0303030303,0.0714285714,0.0149253731,0.4550408719,-0.7873680356,0.2503748126,-1.3847962335,0.0242424242,0.0571428571,0.0119402985,0.2,0.4714285714,0.0985074627,0.0060606061,0.0142857143,0.0029850746,0.0060606061,0.0142857143,0.0029850746,0.0424242424,0.1,0.0208955224,0.0606060606,0.1428571429,0.0298507463,-19,-1.2666666667,0.0731948758,0.1,0.0347826087,0.0078125,0,0,0,0.0285714286,0.0173913043,0.0234375,0,0,0,0.0714285714,0.0173913043,-0.015625,0,0,0,0.0237658514,0.0115667055,0.012199146,0.2039800995,0.0547263682,0.263681592,0.1194029851,0.0298507463,0.0049751244,0.0049751244,0.0646766169,0,0.0348258706,0,3.7238873751,6.8219633943,0.7734389738,1.7076218242,0.2075080174,0.4581424407,1.8302828619,2.2074135777,8.8186356073,0.2498958767,0.0768639508
suicide,0.4615384615,0.2211981567,0.4792626728,0.2916666667,0.1346153846,0.064516129,0.2916666667,0.1346153846,0.064516129,1401,0,0,0,1401,7.2449415463,1401,7.2449415463,1401,7.2449415463,0,0,0,0,0,0,0.1442307692,0.3125,0.069124424,0.0576923077,0.125,0.0276497696,0.0288461538,0.0625,0.0138248848,4.9867109635,1.6067765669,0.8333333333,0.1666666667,0.0480769231,0.1041666667,0.0230414747,1.6644518272,0.5094958363,0.3337774817,-1.0972807305,0,0,0,0.2788461538,0.6041666667,0.133640553,0.0192307692,0.0416666667,0.0092165899,0.0673076923,0.1458333333,0.0322580645,0,0,0,0.0673076923,0.1458333333,0.0322580645,-7,-1.75,0.0787673475,0.0625,0.0447761194,0.0263157895,0,0,0,0.0416666667,0,0.0131578947,0,0,0,0.0208333333,0.0447761194,0.0131578947,0,0,0,0.0222653181,0.0091374269,0.0131278912,0.106557377,0.0573770492,0.3442622951,0.106557377,0.0491803279,0,0.0573770492,0.0573770492,0,0.0409836066,0,1.8544935806,2.1630615641,0.3094501309,0.9992313605,0.1666269936,0.5380476557,1.1647254576,3.2282859339,6.9883527454,0.4611837048,0.9985734665
suicide,0.3099173554,0.2577319588,0.8316151203,0.48,0.1487603306,0.1237113402,0.4533333333,0.1404958678,0.116838488,16.92039801,0.1333333333,0.041322314,0.0343642612,3.5974025974,1.2802120843,3.3976023976,1.2230700057,2.8318068276,1.0409149629,0,0,0,0.0082644628,0.0266666667,0.0068728522,0.1074380165,0.3466666667,0.089347079,0.0454545455,0.1466666667,0.0378006873,0.0826446281,0.2666666667,0.0687285223,1.299850075,0.2622489309,0.5652173913,0.4347826087,0.0123966942,0.04,0.0103092784,0.1504247876,-1.8942920698,0.1157247213,-2.1565410007,0,0,0,0.0702479339,0.2266666667,0.058419244,0,0,0,0.0082644628,0.0266666667,0.0068728522,0.0330578512,0.1066666667,0.0274914089,0.0785123967,0.2533333333,0.0652920962,-28,-0.9032258065,-0.0263914594,0.0273972603,0.030075188,0.0277777778,0.0066666667,0,0,0.0273972603,0.022556391,0.0486111111,0.0133333333,0.0064102564,0,0,0.007518797,-0.0208333333,-0.0066666667,-0.0064102564,0,0.0153194821,0.0197180587,-0.0043985766,0.1666666667,0.0833333333,0.1388888889,0.2395833333,0.0416666667,0,0.0069444444,0.1180555556,0,0.0277777778,0,1.9991670137,3.9966694421,1.199700075,0.6955513694,0.5998500375,0.3477756847,1.9983347211,0.5796261411,3.3305578684,0.1738878423,0.0588062335
suicide,0.4361702128,0.4315789474,0.9894736842,0.2682926829,0.1170212766,0.1157894737,0.2195121951,0.0957446809,0.0947368421,4.4825870647,0,0,0,1101,7.0039741367,901,6.8035052576,4.4825870647,1.5002003495,0,0,0,0,0,0,0.170212766,0.3902439024,0.1684210526,0.0531914894,0.1219512195,0.0526315789,0.2340425532,0.5365853659,0.2315789474,0.7273966379,-0.3182833685,0.4210526316,0.5789473684,0.1914893617,0.4390243902,0.1894736842,0.8182644253,-0.2005697364,1.1249219238,0.1177136322,0,0,0,0.0744680851,0.1707317073,0.0736842105,0.0425531915,0.0975609756,0.0421052632,0.0212765957,0.0487804878,0.0210526316,0.1914893617,0.4390243902,0.1894736842,0.0744680851,0.1707317073,0.0736842105,2,0.6666666667,-0.1293277125,0,0.0153846154,0.0126582278,0,0,0,0.0227272727,0.0615384615,0.0506329114,0.0224719101,0,0,-0.0227272727,-0.0461538462,-0.0379746835,-0.0224719101,0,0,0.0046738072,0.026228426,-0.0215546188,0.064516129,0.0725806452,0.2741935484,0.1451612903,0.0080645161,0,0,0.1129032258,0.0161290323,0.0483870968,0,0.8879023307,7.9207920792,0.2352249338,0.444197668,0.2646280506,0.4997223765,8.9108910891,1.8878400888,33.6633663366,0.0555247085,0
suicide,0.2265625,0.1752265861,0.7734138973,0.5689655172,0.12890625,0.0996978852,0.224137931,0.05078125,0.0392749245,0.6501749125,0.0344827586,0.0078125,0.0060422961,16.4228855721,2.7986758238,6.4726368159,1.8675835705,0.5910949568,-0.525778603,0,0,0,0.00390625,0.0172413793,0.003021148,0.10546875,0.4655172414,0.081570997,0.296875,1.3103448276,0.2296072508,0.2734375,1.2068965517,0.2114803625,0.3858020283,-0.9524309212,0.2783505155,0.7216494845,0.01953125,0.0862068966,0.0151057402,0.0715612055,-2.6372021739,0.1854868567,-1.6847712527,0.00390625,0.0172413793,0.003021148,0.1953125,0.8620689655,0.1510574018,0.01171875,0.0517241379,0.0090634441,0,0,0,0.015625,0.0689655172,0.0120845921,0.01171875,0.0517241379,0.0090634441,-1,-0.0714285714,0.0353828606,0.0338983051,0.0392156863,0.0431034483,0.0080645161,0,0,0,0.0392156863,0.025862069,0.0161290323,0.0076923077,0,0.0338983051,0,0.0172413793,-0.0080645161,-0.0076923077,0,0.0207136593,0.0148165159,0.0058971434,0.2225806452,0.0064516129,0.1,0.1129032258,0.0193548387,0,0,0.1129032258,0.0064516129,0.2419354839,0,34.328358209,11.4808652246,2.2250886811,1.970865467,0.0644953241,0.0571265353,0.3327787022,0.8854612968,5.1580698835,0.1713796058,0
suicide,0.5575539568,0.3459821429,0.6205357143,0.0967741935,0.0539568345,0.0334821429,0.0774193548,0.0431654676,0.0267857143,3.9900332226,0.1225806452,0.0683453237,0.0424107143,0.7895844292,-0.2362485109,0.6317727512,-0.4592255204,0.5456610632,-0.6057572594,0.0215827338,0.0387096774,0.0133928571,0,0,0,0.0755395683,0.135483871,0.046875,0.0935251799,0.1677419355,0.0580357143,0.0575539568,0.1032258065,0.0357142857,1.3123048095,0.2717849878,0.5675675676,0.4324324324,0.035971223,0.064516129,0.0223214286,0.6252342286,-0.4696289337,0.4764397906,-0.7414139215,0,0,0,0.1115107914,0.2,0.0691964286,0.0503597122,0.0903225806,0.03125,0.0143884892,0.0258064516,0.0089285714,0.0395683453,0.0709677419,0.0245535714,0.0251798561,0.0451612903,0.015625,5,0.2380952381,-0.0712750561,0.0277777778,0.0278745645,0.0128205128,0,0,0,0.0625,0.0452961672,0.0288461538,0.0031055901,0,0,-0.0347222222,-0.0174216028,-0.016025641,-0.0031055901,0,0,0.0114121425,0.0232913185,-0.011879176,0.1611940299,0.0388059701,0.2059701493,0.1014925373,0.1044776119,0.0029850746,0.0268656716,0.0895522388,0.0119402985,0.0597014925,0,4.1506533436,1.5424164524,0.7824952905,1.5877683034,0.1883784959,0.3822405175,0.3713224793,2.0288150544,1.970865467,1.0291090856,0.2999000333
suicide,0.3383458647,0.2990033223,0.8837209302,0.3111111111,0.1052631579,0.0930232558,0.1666666667,0.0563909774,0.049833887,1.1537279016,0.1,0.0338345865,0.0299003322,3.1087680355,1.1342265177,1.6659267481,0.510381574,0.6819627442,-0.3827802499,0,0,0,0.0112781955,0.0333333333,0.0099667774,0.1954887218,0.5777777778,0.1727574751,0.0676691729,0.2,0.0598006645,0.1090225564,0.3222222222,0.096345515,1.7928300586,0.5837954097,0.6419753086,0.3580246914,0.0563909774,0.1666666667,0.049833887,0.5174077904,-0.6589239525,0.2885983465,-1.2427193621,0.0263157895,0.0777777778,0.023255814,0.0864661654,0.2555555556,0.0764119601,0.007518797,0.0222222222,0.0066445183,0.030075188,0.0888888889,0.0265780731,0.0714285714,0.2111111111,0.0631229236,0.0714285714,0.2111111111,0.0631229236,0,0,-0.0137453895,0.0465116279,0.0479452055,0.0125,0,0,0,0.023255814,0.0547945205,0.025,0.0119047619,0.0057471264,0,0.023255814,-0.0068493151,-0.0125,-0.0119047619,-0.0057471264,0,0.0178261389,0.0201170371,-0.0022908982,0.0877659574,0.0930851064,0.2074468085,0.1010638298,0.079787234,0,0.0239361702,0.0345744681,0,0.0664893617,0,0.942587832,1.0996334555,0.4230226894,0.8681925809,0.4486604282,0.9208103131,1.1662779074,2.0520915549,2.5991336221,0.7892659826,0.6917755573
suicide,0.2077464789,0.2322834646,1.1181102362,0.2203389831,0.0457746479,0.0511811024,0.1016949153,0.0211267606,0.0236220472,0.8573466476,0.7627118644,0.1584507042,0.1771653543,0.2890468785,-1.2411663948,0.1335258831,-2.0134599388,0.115554701,-2.1580112592,0,0,0,0,0,0,0.0352112676,0.1694915254,0.0393700787,0.0422535211,0.2033898305,0.0472440945,0.0669014085,0.3220338983,0.0748031496,0.5265649658,-0.6413805632,0.3448275862,0.6551724138,0.0457746479,0.2203389831,0.0511811024,0.6843766439,-0.379246864,1.2997002997,0.2621336992,0,0,0,0.1091549296,0.5254237288,0.1220472441,0.0035211268,0.0169491525,0.0039370079,0,0,0,0.0492957746,0.2372881356,0.0551181102,0.0070422535,0.0338983051,0.0078740157,28,0.7368421053,-0.0334707409,0.0344827586,0.0470588235,0.0107526882,0.02,0,0,0.0689655172,0.0352941176,0.0215053763,0.02,0,0,-0.0344827586,0.0117647059,-0.0107526882,0,0,0,0.0187157117,0.0242941685,-0.0055784568,0.25,0.003164557,0.1107594937,0.253164557,0.0759493671,0,0.0569620253,0.0316455696,0.0189873418,0.0506329114,0,78.2178217822,3.2902957101,2.2564981434,0.9873765779,0.0285632676,0.0124984377,0.0416493128,0.4374453193,1.4577259475,0.2999625047,1.7982017982
suicide,0.25,0.1872146119,0.7488584475,0.3170731707,0.0792682927,0.0593607306,0.3170731707,0.0792682927,0.0593607306,1301,0.1707317073,0.0426829268,0.0319634703,1.8559201141,0.6183805915,1.8559201141,0.6183805915,1.8559201141,0.6183805915,0,0,0,0.006097561,0.0243902439,0.00456621,0.0243902439,0.0975609756,0.0182648402,0.006097561,0.0243902439,0.00456621,0.0731707317,0.2926829268,0.0547945205,0.3338884263,-1.0969483948,0.25,0.75,0.0365853659,0.1463414634,0.0273972603,0.5004163197,-0.6923148875,1.4987531172,0.4046335072,0,0,0,0.1829268293,0.7317073171,0.1369863014,0.0792682927,0.3170731707,0.0593607306,0,0,0,0.0243902439,0.0975609756,0.0182648402,0.006097561,0.0243902439,0.00456621,-19,-0.95,-0.0797074554,0.0263157895,0.0142857143,0.0235294118,0.0103092784,0,0,0.0526315789,0,0.0705882353,0.0309278351,0,0,-0.0263157895,0.0142857143,-0.0470588235,-0.0206185567,0,0,0.012406699,0.0256912749,-0.0132845759,0.1708542714,0.0201005025,0.1959798995,0.0954773869,0.0603015075,0,0.0150753769,0.0804020101,0,0.1256281407,0,8.4788029925,2.8309741882,0.871571392,1.7885323514,0.1025378108,0.2104155708,0.3330557868,2.0515518148,3.2472939217,0.6312467123,0.1873828857
suicide,0.3017751479,0.3035714286,1.005952381,0.5294117647,0.1597633136,0.1607142857,0.5294117647,0.1597633136,0.1607142857,2701,0.2745098039,0.0828402367,0.0833333333,1.9279086367,0.6564358075,1.9279086367,0.6564358075,1.9279086367,0.6564358075,0,0,0,0.0295857988,0.0980392157,0.0297619048,0.0414201183,0.137254902,0.0416666667,0.0295857988,0.0980392157,0.0297619048,0.100591716,0.3333333333,0.1011904762,0.4121105232,-0.8864637054,0.2916666667,0.7083333333,0.0295857988,0.0980392157,0.0297619048,0.2945326279,-1.2223654913,0.7146932953,-0.3359017859,0,0,0,0.1834319527,0.6078431373,0.1845238095,0.0414201183,0.137254902,0.0416666667,0.0177514793,0.0588235294,0.0178571429,0.0473372781,0.1568627451,0.0476190476,0,0,0,14,1.1666666667,-0.1466851753,0.0188679245,0.0120481928,0.0104166667,0.0093457944,0,0,0.0377358491,0.0602409639,0.0625,0.0280373832,0.0088495575,0,-0.0188679245,-0.0481927711,-0.0520833333,-0.0186915888,-0.0088495575,0,0.0084464297,0.0328939589,-0.0244475292,0.241025641,0.0564102564,0.0974358974,0.2102564103,0.041025641,0.0153846154,0.0153846154,0.041025641,0,0.0871794872,0,4.2688465032,5.8676654182,2.4723829563,1.1460619361,0.5786428196,0.2682272616,1.3732833958,0.4633016337,2.3720349563,0.1950743721,0.3745318352
